"County 
code",County name,"Municipal 
code",Municipality name,"Locality 
code",Locality reference
01,Stockholm,0114,Upplands Väsby,0114TB103,Löwenströmska lasarettet
01,Stockholm,0114,Upplands Väsby,0114TB107,Båtbyggartorp och Harva
01,Stockholm,0115,Vallentuna,0115TB101,Brottby
01,Stockholm,0115,Vallentuna,0115TB102,"Ekskogen, Älgeby och Långsjötorp"
01,Stockholm,0115,Vallentuna,0115TB103,Ekskogen
01,Stockholm,0115,Vallentuna,0115TB104,Johannesudd
01,Stockholm,0115,Vallentuna,0115TB105,Karby
01,Stockholm,0115,Vallentuna,0115TB106,Kårsta
01,Stockholm,0115,Vallentuna,0115TB107,Lindholmen
01,Stockholm,0115,Vallentuna,0115TC108,Vallentuna
01,Stockholm,0117,Österåker,0117TB101,Bammarboda
01,Stockholm,0117,Österåker,0117TB104,Laggarsvik och Linanäs
01,Stockholm,0117,Österåker,0117TB105,Täljö
01,Stockholm,0117,Österåker,0117TB106,Rydbo
01,Stockholm,0117,Österåker,0117TB107,Solberga
01,Stockholm,0117,Österåker,0117TB108,Nyhagen och Översättra
01,Stockholm,0117,Österåker,0117TB109,Stava
01,Stockholm,0117,Österåker,0117TB110,Nolsjö och Mellansjö
01,Stockholm,0117,Österåker,0117TB111,Svinninge
01,Stockholm,0117,Österåker,0117TB113,Spånlöt
01,Stockholm,0117,Österåker,0117TB154,Näs*
01,Stockholm,0117,Österåker,0117TC112,Åkersberga
01,Stockholm,0120,Värmdö,0120TB101,Björnömalmen och Klacknäset
01,Stockholm,0120,Värmdö,0120TB102,"Grönskan, Vedhamn och Baldersnäs"
01,Stockholm,0120,Värmdö,0120TB103,Brunn
01,Stockholm,0120,Värmdö,0120TB104,Betsede
01,Stockholm,0120,Värmdö,0120TB105,Djurö
01,Stockholm,0120,Värmdö,0120TB108,Fågelvikshöjden
01,Stockholm,0120,Värmdö,0120TB113,Norra Ingaröstrand och Skälsmara
01,Stockholm,0120,Värmdö,0120TB114,Kopparmora
01,Stockholm,0120,Värmdö,0120TB115,Långvik
01,Stockholm,0120,Värmdö,0120TB117,Norra Lagnö
01,Stockholm,0120,Värmdö,0120TB119,Lugnet och Skälsmara
01,Stockholm,0120,Värmdö,0120TB120,Stavsnäs
01,Stockholm,0120,Värmdö,0120TB121,Strömma
01,Stockholm,0120,Värmdö,0120TB123,Koviksudde och Skeviksstrand
01,Stockholm,0120,Värmdö,0120TB125,Ängsvik
01,Stockholm,0120,Värmdö,0120TB126,Älvsala
01,Stockholm,0120,Värmdö,0120TB127,Norra Vindö
01,Stockholm,0120,Värmdö,0120TB138,Västra Älvsala
01,Stockholm,0120,Värmdö,0120TB178,Södra Vindö*
01,Stockholm,0120,Värmdö,0120TC109,Gustavsberg
01,Stockholm,0125,Ekerö,0125TB101,Drottningholm
01,Stockholm,0125,Ekerö,0125TB103,Ekerö sommarstad
01,Stockholm,0125,Ekerö,0125TB104,Parksidan och Solsidan
01,Stockholm,0125,Ekerö,0125TB105,Hilleshögby
01,Stockholm,0125,Ekerö,0125TB106,Kungsberga
01,Stockholm,0125,Ekerö,0125TB107,Lilla Stenby
01,Stockholm,0125,Ekerö,0125TB108,Lurudden
01,Stockholm,0125,Ekerö,0125TB109,Sundby
01,Stockholm,0125,Ekerö,0125TB111,Stenhamra
01,Stockholm,0125,Ekerö,0125TB112,Söderby
01,Stockholm,0125,Ekerö,0125TB113,Tureholm
01,Stockholm,0125,Ekerö,0125TB114,Älvnäs
01,Stockholm,0125,Ekerö,0125TB115,Ölsta
01,Stockholm,0125,Ekerö,0125TB120,Ekeby tomtområde
01,Stockholm,0125,Ekerö,0125TB157,"Slottshagen, Bona, Helgö bol och Kungens täppa"
01,Stockholm,0125,Ekerö,0125TB161,Sånga Säby
01,Stockholm,0125,Ekerö,0125TB173,Jungfrusund
01,Stockholm,0125,Ekerö,0125TC102,Ekerö
01,Stockholm,0126,Huddinge,0126TB101,Gladö kvarn
01,Stockholm,0126,Huddinge,0126TB102,Vidja
01,Stockholm,0126,Huddinge,0126TB103,Östorp och Ådran
01,Stockholm,0127,Botkyrka,0127TB101,Norra Riksten
01,Stockholm,0127,Botkyrka,0127TB102,Sibble
01,Stockholm,0127,Botkyrka,0127TB115,Kagghamra tomtområde
01,Stockholm,0127,Botkyrka,0127TC103,Tumba
01,Stockholm,0136,Haninge,0136TB101,Dalarö
01,Stockholm,0136,Haninge,0136TB102,Jordbro
01,Stockholm,0136,Haninge,0136TB103,Muskö
01,Stockholm,0136,Haninge,0136TB104,Norra Muskö
01,Stockholm,0136,Haninge,0136TB105,Väländan
01,Stockholm,0136,Haninge,0136TB106,Västerhaninge
01,Stockholm,0136,Haninge,0136TB107,Gansta och Söderby
01,Stockholm,0136,Haninge,0136TB108,Årsta Havsbad
01,Stockholm,0139,Upplands-Bro,0139TB101,Bro
01,Stockholm,0139,Upplands-Bro,0139TB102,Brunna
01,Stockholm,0139,Upplands-Bro,0139TB103,Håbo-Tibble kyrkby
01,Stockholm,0139,Upplands-Bro,0139TB106,Rättarboda
01,Stockholm,0139,Upplands-Bro,0139TB114,Jursta
01,Stockholm,0139,Upplands-Bro,0139TB120,Smidö
01,Stockholm,0139,Upplands-Bro,0139TC104,Kungsängen
01,Stockholm,0140,Nykvarn,0140TB101,Finkarby
01,Stockholm,0140,Nykvarn,0140TB103,Nygårds hagar
01,Stockholm,0140,Nykvarn,0140TB104,Stensättra tomtområde
01,Stockholm,0140,Nykvarn,0140TB105,Turinge och Vidbynäs
01,Stockholm,0140,Nykvarn,0140TB117,Rimsjöhöjden
01,Stockholm,0140,Nykvarn,0140TC102,Nykvarn
01,Stockholm,0160,Täby,0160TB101,Arninge
01,Stockholm,0162,Danderyd,0162TB101,Tranholmen
01,Stockholm,0163,Sollentuna,0163TC103,Upplands Väsby och Sollentuna
01,Stockholm,0180,Stockholm,0180TC101,Stockholm
01,Stockholm,0181,Södertälje,0181TB101,Ekeby
01,Stockholm,0181,Södertälje,0181TB102,Hölö
01,Stockholm,0181,Södertälje,0181TB103,Järna
01,Stockholm,0181,Södertälje,0181TB104,Mölnbo
01,Stockholm,0181,Södertälje,0181TB105,Pershagen
01,Stockholm,0181,Södertälje,0181TB106,"Aska, Tuna och Sandviken*"
01,Stockholm,0181,Södertälje,0181TB107,Nibble
01,Stockholm,0181,Södertälje,0181TB110,Vattubrinken
01,Stockholm,0181,Södertälje,0181TB111,Viksäter och Viksberg
01,Stockholm,0181,Södertälje,0181TB113,Kallfors
01,Stockholm,0181,Södertälje,0181TC108,Södertälje
01,Stockholm,0182,Nacka,0182TB102,Fisksätra
01,Stockholm,0182,Nacka,0182TB103,Hästhagen
01,Stockholm,0182,Nacka,0182TB104,Kil
01,Stockholm,0182,Nacka,0182TB106,Saltsjöbaden
01,Stockholm,0182,Nacka,0182TB108,Älgö
01,Stockholm,0186,Lidingö,0186TB103,Sticklinge udde
01,Stockholm,0186,Lidingö,0186TB107,Storholmen
01,Stockholm,0186,Lidingö,0186TC102,Lidingö
01,Stockholm,0187,Vaxholm,0187TB102,Rindö
01,Stockholm,0187,Vaxholm,0187TB103,Resarö
01,Stockholm,0187,Vaxholm,0187TB105,Tynningö
01,Stockholm,0187,Vaxholm,0187TB106,Skarpö
01,Stockholm,0187,Vaxholm,0187TC104,Vaxholm
01,Stockholm,0188,Norrtälje,0188TB101,Bergshamra
01,Stockholm,0188,Norrtälje,0188TB102,Blidö
01,Stockholm,0188,Norrtälje,0188TB103,Edsbro
01,Stockholm,0188,Norrtälje,0188TB104,Finsta
01,Stockholm,0188,Norrtälje,0188TB105,Grisslehamn
01,Stockholm,0188,Norrtälje,0188TB106,Hallstavik
01,Stockholm,0188,Norrtälje,0188TB107,Herräng
01,Stockholm,0188,Norrtälje,0188TB108,"Nabbo, Gräddö och Rävsnäs"
01,Stockholm,0188,Norrtälje,0188TB110,Riala
01,Stockholm,0188,Norrtälje,0188TB111,Rimbo
01,Stockholm,0188,Norrtälje,0188TB112,Rånäs
01,Stockholm,0188,Norrtälje,0188TB113,Skebobruk
01,Stockholm,0188,Norrtälje,0188TB114,Spillersboda
01,Stockholm,0188,Norrtälje,0188TB115,Nysättra
01,Stockholm,0188,Norrtälje,0188TB116,Svanberga
01,Stockholm,0188,Norrtälje,0188TB117,Söderby-Karl
01,Stockholm,0188,Norrtälje,0188TB118,Södersvik
01,Stockholm,0188,Norrtälje,0188TB119,Sättra
01,Stockholm,0188,Norrtälje,0188TB120,Älmsta
01,Stockholm,0188,Norrtälje,0188TB122,Hästängen och Mora
01,Stockholm,0188,Norrtälje,0188TB138,Oxhalsö
01,Stockholm,0188,Norrtälje,0188TB147,"Hattudden, Björnösund och Björknäs*"
01,Stockholm,0188,Norrtälje,0188TB172,Malstaby
01,Stockholm,0188,Norrtälje,0188TB187,Husby*
01,Stockholm,0188,Norrtälje,0188TB189,"Grovstanäs, Hysingsvik och Solö"
01,Stockholm,0188,Norrtälje,0188TB223,Tranvik och Ekebyholmshöjden*
01,Stockholm,0188,Norrtälje,0188TC109,Norrtälje
01,Stockholm,0191,Sigtuna,0191TB101,Granby
01,Stockholm,0191,Sigtuna,0191TB103,Rosersberg
01,Stockholm,0191,Sigtuna,0191TB104,Sigtuna
01,Stockholm,0191,Sigtuna,0191TB105,Ölsta och Steningehöjden
01,Stockholm,0191,Sigtuna,0191TB125,Steninge
01,Stockholm,0191,Sigtuna,0191TB129,Venngarn
01,Stockholm,0191,Sigtuna,0191TC102,Märsta
01,Stockholm,0192,Nynäshamn,0192TB101,Landfjärden
01,Stockholm,0192,Nynäshamn,0192TB102,Lidatorp och Klövsta
01,Stockholm,0192,Nynäshamn,0192TB104,Sorunda
01,Stockholm,0192,Nynäshamn,0192TB105,Segersäng
01,Stockholm,0192,Nynäshamn,0192TB106,Stora Vika
01,Stockholm,0192,Nynäshamn,0192TB107,Grödby
01,Stockholm,0192,Nynäshamn,0192TB108,Oxnö och Svärdsö
01,Stockholm,0192,Nynäshamn,0192TB109,Ösmo
01,Stockholm,0192,Nynäshamn,0192TC103,Nynäshamn
03,Uppsala,0305,Håbo,0305TB102,Vibyäng
03,Uppsala,0305,Håbo,0305TB103,Häggeby och Vreta
03,Uppsala,0305,Håbo,0305TB104,Krägga
03,Uppsala,0305,Håbo,0305TB105,Råby
03,Uppsala,0305,Håbo,0305TB106,Slottsskogen
03,Uppsala,0305,Håbo,0305TB108,Söderskogen
03,Uppsala,0305,Håbo,0305TB114,Kivinge
03,Uppsala,0305,Håbo,0305TC101,Bålsta
03,Uppsala,0319,Älvkarleby,0319TB101,Gårdskär
03,Uppsala,0319,Älvkarleby,0319TB102,Marma
03,Uppsala,0319,Älvkarleby,0319TB104,Älvkarleby
03,Uppsala,0319,Älvkarleby,0319TB105,Älvkarleö
03,Uppsala,0319,Älvkarleby,0319TC103,Skutskär
03,Uppsala,0330,Knivsta,0330TB101,Alsike
03,Uppsala,0330,Knivsta,0330TB103,Edeby
03,Uppsala,0330,Knivsta,0330TC102,Knivsta
03,Uppsala,0331,Heby,0331TB101,Harbo
03,Uppsala,0331,Heby,0331TB103,Morgongåva
03,Uppsala,0331,Heby,0331TB105,Tärnsjö
03,Uppsala,0331,Heby,0331TB106,Vittinge
03,Uppsala,0331,Heby,0331TB107,Östervåla
03,Uppsala,0331,Heby,0331TC102,Heby
03,Uppsala,0360,Tierp,0360TB101,Karlholmsbruk
03,Uppsala,0360,Tierp,0360TB102,Mehedeby
03,Uppsala,0360,Tierp,0360TB103,Månkarbo
03,Uppsala,0360,Tierp,0360TB104,Skärplinge
03,Uppsala,0360,Tierp,0360TB105,Söderfors
03,Uppsala,0360,Tierp,0360TB107,Tobo
03,Uppsala,0360,Tierp,0360TB108,Upplanda
03,Uppsala,0360,Tierp,0360TB109,Örbyhus
03,Uppsala,0360,Tierp,0360TC106,Tierp
03,Uppsala,0380,Uppsala,0380TB101,Almunge
03,Uppsala,0380,Uppsala,0380TB102,Björklinge
03,Uppsala,0380,Uppsala,0380TB103,Jälla
03,Uppsala,0380,Uppsala,0380TB104,Vänge
03,Uppsala,0380,Uppsala,0380TB105,Bälinge
03,Uppsala,0380,Uppsala,0380TB106,Bärby
03,Uppsala,0380,Uppsala,0380TB107,Danmark
03,Uppsala,0380,Uppsala,0380TB108,Funbo
03,Uppsala,0380,Uppsala,0380TB109,Gunsta
03,Uppsala,0380,Uppsala,0380TB110,Gåvsta
03,Uppsala,0380,Uppsala,0380TB111,Håga
03,Uppsala,0380,Uppsala,0380TB112,Järlåsa
03,Uppsala,0380,Uppsala,0380TB113,Knutby
03,Uppsala,0380,Uppsala,0380TB114,Läby
03,Uppsala,0380,Uppsala,0380TB115,Länna
03,Uppsala,0380,Uppsala,0380TB116,Lövstalöt
03,Uppsala,0380,Uppsala,0380TB117,Selknä och Marielund
03,Uppsala,0380,Uppsala,0380TB118,Ramstalund
03,Uppsala,0380,Uppsala,0380TB119,Skyttorp
03,Uppsala,0380,Uppsala,0380TB120,Skölsta
03,Uppsala,0380,Uppsala,0380TB121,Storvreta
03,Uppsala,0380,Uppsala,0380TB122,Sävja
03,Uppsala,0380,Uppsala,0380TB123,Blackstalund
03,Uppsala,0380,Uppsala,0380TB124,Ultuna
03,Uppsala,0380,Uppsala,0380TB126,Vattholma
03,Uppsala,0380,Uppsala,0380TB127,Ytternäs och Vreta
03,Uppsala,0380,Uppsala,0380TB163,Vångelsta
03,Uppsala,0380,Uppsala,0380TB238,Sydöstra Fullerö
03,Uppsala,0380,Uppsala,0380TC125,Uppsala
03,Uppsala,0381,Enköping,0381TB102,Fjärdhundra
03,Uppsala,0381,Enköping,0381TB103,Grillby
03,Uppsala,0381,Enköping,0381TB104,Haga
03,Uppsala,0381,Enköping,0381TB105,Hummelsta
03,Uppsala,0381,Enköping,0381TB106,Lillkyrka
03,Uppsala,0381,Enköping,0381TB107,Bredsand
03,Uppsala,0381,Enköping,0381TB108,Örsundsbro
03,Uppsala,0381,Enköping,0381TB109,Örsundsbro norra
03,Uppsala,0381,Enköping,0381TB131,Märsön
03,Uppsala,0381,Enköping,0381TB134,Skolsta
03,Uppsala,0381,Enköping,0381TC101,Enköping
03,Uppsala,0382,Östhammar,0382TB101,Alunda
03,Uppsala,0382,Östhammar,0382TB102,Dannemora
03,Uppsala,0382,Östhammar,0382TB103,Gimo
03,Uppsala,0382,Östhammar,0382TB104,Hargshamn
03,Uppsala,0382,Östhammar,0382TB106,Skoby
03,Uppsala,0382,Östhammar,0382TB107,Öregrund
03,Uppsala,0382,Östhammar,0382TB108,Österbybruk
03,Uppsala,0382,Östhammar,0382TC109,Östhammar
04,Södermanland,0428,Vingåker,0428TB101,Baggetorp
04,Södermanland,0428,Vingåker,0428TB102,Högsjö
04,Södermanland,0428,Vingåker,0428TB103,Marmorbyn
04,Södermanland,0428,Vingåker,0428TB104,Läppe
04,Södermanland,0428,Vingåker,0428TC105,Vingåker
04,Södermanland,0461,Gnesta,0461TB101,Björnlunda
04,Södermanland,0461,Gnesta,0461TB103,Stjärnhov
04,Södermanland,0461,Gnesta,0461TC102,Gnesta
04,Södermanland,0480,Nyköping,0480TB102,Bergshammar
04,Södermanland,0480,Nyköping,0480TB103,Buskhyttan
04,Södermanland,0480,Nyköping,0480TB104,Enstaberga
04,Södermanland,0480,Nyköping,0480TB105,Jönåker
04,Södermanland,0480,Nyköping,0480TB106,Kvegerö
04,Södermanland,0480,Nyköping,0480TB108,Nävekvarn
04,Södermanland,0480,Nyköping,0480TB111,Sjösa
04,Södermanland,0480,Nyköping,0480TB112,Skeppsvik och Sjöskogen
04,Södermanland,0480,Nyköping,0480TB113,Stavsjö
04,Södermanland,0480,Nyköping,0480TB114,Stigtomta
04,Södermanland,0480,Nyköping,0480TB115,Svalsta
04,Södermanland,0480,Nyköping,0480TB116,Tystberga
04,Södermanland,0480,Nyköping,0480TB117,Vrena
04,Södermanland,0480,Nyköping,0480TB118,Ålberga
04,Södermanland,0480,Nyköping,0480TB143,Örstig
04,Södermanland,0480,Nyköping,0480TC107,Nyköping
04,Södermanland,0481,Oxelösund,0481TB101,Inskogen
04,Södermanland,0481,Oxelösund,0481TC102,Oxelösund
04,Södermanland,0482,Flen,0482TB101,Bettna
04,Södermanland,0482,Flen,0482TB103,Hälleforsnäs
04,Södermanland,0482,Flen,0482TB104,Malmköping
04,Södermanland,0482,Flen,0482TB105,Mellösa
04,Södermanland,0482,Flen,0482TB106,Orrhammar
04,Södermanland,0482,Flen,0482TB107,Skebokvarn
04,Södermanland,0482,Flen,0482TB108,Sparreholm
04,Södermanland,0482,Flen,0482TC102,Flen
04,Södermanland,0483,Katrineholm,0483TB101,Bie
04,Södermanland,0483,Katrineholm,0483TB102,Björkvik
04,Södermanland,0483,Katrineholm,0483TB103,Djulö kvarn
04,Södermanland,0483,Katrineholm,0483TB104,Forssjö
04,Södermanland,0483,Katrineholm,0483TB106,Sköldinge
04,Södermanland,0483,Katrineholm,0483TB107,Strångsjö
04,Södermanland,0483,Katrineholm,0483TB108,Valla
04,Södermanland,0483,Katrineholm,0483TB109,Äsköping
04,Södermanland,0483,Katrineholm,0483TC105,Katrineholm
04,Södermanland,0484,Eskilstuna,0484TB101,Alberga
04,Södermanland,0484,Eskilstuna,0484TB103,Bälgviken
04,Södermanland,0484,Eskilstuna,0484TB105,Hållsta
04,Södermanland,0484,Eskilstuna,0484TB106,Hällberga
04,Södermanland,0484,Eskilstuna,0484TB107,Hällbybrunn
04,Södermanland,0484,Eskilstuna,0484TB108,"Kullersta, Kolsta och Hensta"
04,Södermanland,0484,Eskilstuna,0484TB109,Kjulaås
04,Södermanland,0484,Eskilstuna,0484TB111,Skiftinge
04,Södermanland,0484,Eskilstuna,0484TB112,Sundbyholm
04,Södermanland,0484,Eskilstuna,0484TB113,Torshälla
04,Södermanland,0484,Eskilstuna,0484TB115,Tumbo
04,Södermanland,0484,Eskilstuna,0484TB116,Udden
04,Södermanland,0484,Eskilstuna,0484TB118,Ärla
04,Södermanland,0484,Eskilstuna,0484TB159,Gredbylund och Odlaren*
04,Södermanland,0484,Eskilstuna,0484TC104,Eskilstuna
04,Södermanland,0486,Strängnäs,0486TB101,Abborrberget
04,Södermanland,0486,Strängnäs,0486TB102,Sanda
04,Södermanland,0486,Strängnäs,0486TB103,Härad
04,Södermanland,0486,Strängnäs,0486TB104,Kalkudden
04,Södermanland,0486,Strängnäs,0486TB105,Marielund
04,Södermanland,0486,Strängnäs,0486TB106,Mariefred
04,Södermanland,0486,Strängnäs,0486TB107,Merlänna
04,Södermanland,0486,Strängnäs,0486TB108,Stallarholmen
04,Södermanland,0486,Strängnäs,0486TB110,Husby och Tuna
04,Södermanland,0486,Strängnäs,0486TB112,Åkers styckebruk
04,Södermanland,0486,Strängnäs,0486TC109,Strängnäs
04,Södermanland,0488,Trosa,0488TB103,Vagnhärad
04,Södermanland,0488,Trosa,0488TB104,Sund
04,Södermanland,0488,Trosa,0488TB105,Västerljung
04,Södermanland,0488,Trosa,0488TB107,Åda
04,Södermanland,0488,Trosa,0488TB108,Lagnöviken
04,Södermanland,0488,Trosa,0488TB110,Stensund
04,Södermanland,0488,Trosa,0488TC102,Trosa
05,Östergötland,0509,Ödeshög,0509TB101,Hästholmen
05,Östergötland,0509,Ödeshög,0509TC103,Ödeshög
05,Östergötland,0512,Ydre,0512TB102,Hestra
05,Östergötland,0512,Ydre,0512TB103,Rydsnäs
05,Östergötland,0512,Ydre,0512TC104,Österbymo
05,Östergötland,0513,Kinda,0513TB101,Horn
05,Östergötland,0513,Kinda,0513TB103,Rimforsa
05,Östergötland,0513,Kinda,0513TC102,Kisa
05,Östergötland,0560,Boxholm,0560TB102,Strålsnäs
05,Östergötland,0560,Boxholm,0560TC101,Boxholm
05,Östergötland,0561,Åtvidaberg,0561TB101,Berg
05,Östergötland,0561,Åtvidaberg,0561TB102,Björsäter
05,Östergötland,0561,Åtvidaberg,0561TB103,Falerum
05,Östergötland,0561,Åtvidaberg,0561TB104,Grebo
05,Östergötland,0561,Åtvidaberg,0561TC105,Åtvidaberg
05,Östergötland,0562,Finspång,0562TB101,Borggård
05,Östergötland,0562,Finspång,0562TB102,Falla
05,Östergötland,0562,Finspång,0562TB104,Grytgöl
05,Östergötland,0562,Finspång,0562TB105,Hällestad
05,Östergötland,0562,Finspång,0562TB107,Igelfors
05,Östergötland,0562,Finspång,0562TB108,Ljusfallshammar
05,Östergötland,0562,Finspång,0562TB109,Lotorp
05,Östergötland,0562,Finspång,0562TB110,Butbro
05,Östergötland,0562,Finspång,0562TB111,Rejmyre
05,Östergötland,0562,Finspång,0562TB112,Sonstorp
05,Östergötland,0562,Finspång,0562TC103,Finspång
05,Östergötland,0563,Valdemarsvik,0563TB101,Gryt
05,Östergötland,0563,Valdemarsvik,0563TB102,Gusum
05,Östergötland,0563,Valdemarsvik,0563TB103,Ringarum
05,Östergötland,0563,Valdemarsvik,0563TC104,Valdemarsvik
05,Östergötland,0580,Linköping,0580TB101,Askeby
05,Östergötland,0580,Linköping,0580TB102,Bankekind
05,Östergötland,0580,Linköping,0580TB103,Bergs slussar
05,Östergötland,0580,Linköping,0580TB104,Bestorp
05,Östergötland,0580,Linköping,0580TB105,Brokind
05,Östergötland,0580,Linköping,0580TB106,Ekängen
05,Östergötland,0580,Linköping,0580TB107,Gistad
05,Östergötland,0580,Linköping,0580TB109,Kränge
05,Östergötland,0580,Linköping,0580TB110,Linghem
05,Östergötland,0580,Linköping,0580TB112,Ljungsbro
05,Östergötland,0580,Linköping,0580TB113,Malmslätt
05,Östergötland,0580,Linköping,0580TB114,Nykil
05,Östergötland,0580,Linköping,0580TB115,Rappestad
05,Östergötland,0580,Linköping,0580TB116,Sjögestad
05,Östergötland,0580,Linköping,0580TB117,Skeda udde
05,Östergötland,0580,Linköping,0580TB118,Slaka
05,Östergötland,0580,Linköping,0580TB119,Sturefors
05,Östergötland,0580,Linköping,0580TB120,Tallboda
05,Östergötland,0580,Linköping,0580TB122,Vikingstad
05,Östergötland,0580,Linköping,0580TB123,Västerlösa
05,Östergötland,0580,Linköping,0580TB140,Maspelösa
05,Östergötland,0580,Linköping,0580TC111,Linköping
05,Östergötland,0581,Norrköping,0581TB103,Eksund
05,Östergötland,0581,Norrköping,0581TB105,Djurön
05,Östergötland,0581,Norrköping,0581TB106,Graversfors
05,Östergötland,0581,Norrköping,0581TB107,Herstadberg
05,Östergötland,0581,Norrköping,0581TB109,Kimstad
05,Östergötland,0581,Norrköping,0581TB110,Krokek
05,Östergötland,0581,Norrköping,0581TB111,Lindö
05,Östergötland,0581,Norrköping,0581TB113,Ljunga
05,Östergötland,0581,Norrköping,0581TB115,Marby och Marbystrand
05,Östergötland,0581,Norrköping,0581TB117,Norsholm
05,Östergötland,0581,Norrköping,0581TB118,Simonstorp
05,Östergötland,0581,Norrköping,0581TB120,Skärblacka
05,Östergötland,0581,Norrköping,0581TB122,Svärtinge
05,Östergötland,0581,Norrköping,0581TB123,Vånga
05,Östergötland,0581,Norrköping,0581TB124,Åby
05,Östergötland,0581,Norrköping,0581TB126,Öbonäs
05,Östergötland,0581,Norrköping,0581TB127,Östra Husby
05,Östergötland,0581,Norrköping,0581TB135,Lundby och Malm
05,Östergötland,0581,Norrköping,0581TB160,Kartlandet och Ringstadmo
05,Östergötland,0581,Norrköping,0581TB161,Sidus*
05,Östergötland,0581,Norrköping,0581TC116,Norrköping
05,Östergötland,0582,Söderköping,0582TB101,Luddingsbo
05,Östergötland,0582,Söderköping,0582TB102,Snöveltorp
05,Östergötland,0582,Söderköping,0582TB103,Mogata
05,Östergötland,0582,Söderköping,0582TB105,Västra Husby
05,Östergötland,0582,Söderköping,0582TB106,Östra Ryd
05,Östergötland,0582,Söderköping,0582TC104,Söderköping
05,Östergötland,0583,Motala,0583TB101,Borensberg
05,Östergötland,0583,Motala,0583TB102,Fornåsa
05,Östergötland,0583,Motala,0583TB103,Fågelsta
05,Östergötland,0583,Motala,0583TB105,Klockrike
05,Östergötland,0583,Motala,0583TB107,Nykyrka
05,Östergötland,0583,Motala,0583TB108,Tjällmo
05,Östergötland,0583,Motala,0583TB110,Österstad
05,Östergötland,0583,Motala,0583TB130,Södra Freberga
05,Östergötland,0583,Motala,0583TC106,Motala
05,Östergötland,0584,Vadstena,0584TC102,Vadstena
05,Östergötland,0586,Mjölby,0586TB101,Hogstad
05,Östergötland,0586,Mjölby,0586TB102,Mantorp
05,Östergötland,0586,Mjölby,0586TB104,Skänninge
05,Östergötland,0586,Mjölby,0586TB105,Spångsholm
05,Östergötland,0586,Mjölby,0586TB106,Sya
05,Östergötland,0586,Mjölby,0586TB107,Väderstad
05,Östergötland,0586,Mjölby,0586TC103,Mjölby
06,Jönköping,0604,Aneby,0604TB102,Frinnaryd
06,Jönköping,0604,Aneby,0604TB103,Sundhultsbrunn
06,Jönköping,0604,Aneby,0604TC101,Aneby
06,Jönköping,0617,Gnosjö,0617TB102,Hillerstorp
06,Jönköping,0617,Gnosjö,0617TB103,Kulltorp
06,Jönköping,0617,Gnosjö,0617TB105,Nissafors
06,Jönköping,0617,Gnosjö,0617TB106,Törestorp
06,Jönköping,0617,Gnosjö,0617TC101,Gnosjö
06,Jönköping,0642,Mullsjö,0642TB102,Sandhem
06,Jönköping,0642,Mullsjö,0642TC101,Mullsjö
06,Jönköping,0643,Habo,0643TB101,Rödån
06,Jönköping,0643,Habo,0643TB102,Fagerhult
06,Jönköping,0643,Habo,0643TB103,Furusjö
06,Jönköping,0643,Habo,0643TC104,Habo
06,Jönköping,0662,Gislaved,0662TB101,Anderstorp
06,Jönköping,0662,Gislaved,0662TB102,Broaryd
06,Jönköping,0662,Gislaved,0662TB103,Burseryd
06,Jönköping,0662,Gislaved,0662TB105,Hestra
06,Jönköping,0662,Gislaved,0662TB106,Reftele
06,Jönköping,0662,Gislaved,0662TB107,Skeppshult
06,Jönköping,0662,Gislaved,0662TB108,Smålandsstenar
06,Jönköping,0662,Gislaved,0662TC104,Gislaved
06,Jönköping,0665,Vaggeryd,0665TB101,Bondstorp
06,Jönköping,0665,Vaggeryd,0665TB102,Hok
06,Jönköping,0665,Vaggeryd,0665TB103,Klevshult
06,Jönköping,0665,Vaggeryd,0665TC104,Skillingaryd
06,Jönköping,0665,Vaggeryd,0665TC105,Vaggeryd
06,Jönköping,0680,Jönköping,0680TB101,Bankeryd
06,Jönköping,0680,Jönköping,0680TB103,Bottnaryd
06,Jönköping,0680,Jönköping,0680TB104,Ölmstad
06,Jönköping,0680,Jönköping,0680TB105,"Bosgård, Rudu och Gissebo"
06,Jönköping,0680,Jönköping,0680TB106,Gränna
06,Jönköping,0680,Jönköping,0680TB108,Kaxholmen
06,Jönköping,0680,Jönköping,0680TB109,Kortebo
06,Jönköping,0680,Jönköping,0680TB110,Lekeryd
06,Jönköping,0680,Jönköping,0680TB111,Barnarp och Odensjö
06,Jönköping,0680,Jönköping,0680TB112,Ryd
06,Jönköping,0680,Jönköping,0680TB113,Skärstad
06,Jönköping,0680,Jönköping,0680TB114,Taberg
06,Jönköping,0680,Jönköping,0680TB115,Tenhult
06,Jönköping,0680,Jönköping,0680TB117,Tunnerstad
06,Jönköping,0680,Jönköping,0680TB118,Öggestorp
06,Jönköping,0680,Jönköping,0680TB119,Örserum
06,Jönköping,0680,Jönköping,0680TB156,Tovrida udde*
06,Jönköping,0680,Jönköping,0680TB158,"Hulukvarn, Ulvstorp, Västersjön och Hedenstorp"
06,Jönköping,0680,Jönköping,0680TC107,Jönköping
06,Jönköping,0682,Nässjö,0682TB101,Anneberg
06,Jönköping,0682,Nässjö,0682TB102,Bodafors
06,Jönköping,0682,Nässjö,0682TB103,Flisby
06,Jönköping,0682,Nässjö,0682TB104,Forserum
06,Jönköping,0682,Nässjö,0682TB105,Fredriksdal
